id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1302577305987035136,1302577305987035136,1599393605000,2020-09-07,00:00:05,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Liberty University’s students and alumni are asking how Jerry Falwell Jr. was allowed to operate as he did for so long and are demanding changes to the board of trustees https://on.wsj.com/3h1g6ox ,[],['https://on.wsj.com/3h1g6ox'],[],65,70,363,[],[],https://twitter.com/WSJ/status/1302577305987035136,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302569778306056194,1302569778306056194,1599391810000,2020-09-06,23:30:10,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,From @WSJOpinion: President Trump’s policy record is better than he and his opponents have made it sound https://on.wsj.com/3lQBUXF ,['wsjopinion'],['https://on.wsj.com/3lQBUXF'],[],194,132,440,[],[],https://twitter.com/WSJ/status/1302569778306056194,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}, {'user_id': '7228682', 'username': 'WSJopinion'}]",,,,
1302558429836443648,1302558429836443648,1599389104000,2020-09-06,22:45:04,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Big employers are telling employees they can take paid time off to volunteer as election workers as they aim to help solve a national poll-worker shortage https://on.wsj.com/2Fdfjn7 ,[],['https://on.wsj.com/2Fdfjn7'],[],17,215,726,[],[],https://twitter.com/WSJ/status/1302558429836443648,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302554659337494528,1302554659337494528,1599388205000,2020-09-06,22:30:05,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Many Americans are skeptical or hesitant about taking a Covid-19 vaccine, in large part as a result of concerns that vaccine development, or potential authorizations, are being rushed https://on.wsj.com/330bk5H ",[],['https://on.wsj.com/330bk5H'],[],46,60,138,[],[],https://twitter.com/WSJ/status/1302554659337494528,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302550873084760070,1302550873084760070,1599387303000,2020-09-06,22:15:03,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Amazon is barring foreign sales of seeds into the U.S. after thousands of suspicious packets, many postmarked from China, arrived at households around the world this summer https://on.wsj.com/2Zdahyd ",[],['https://on.wsj.com/2Zdahyd'],[],9,61,116,[],[],https://twitter.com/WSJ/status/1302550873084760070,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302547127013433346,1302547127013433346,1599386409000,2020-09-06,22:00:09,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Cases of Covid-19 rose by nearly 44,500 in the U.S. on Saturday, and the total death toll surpassed 188,000. The nation’s total number of confirmed cases is more than 6.2 million. https://on.wsj.com/331LEpp ",[],['https://on.wsj.com/331LEpp'],[],33,62,79,[],[],https://twitter.com/WSJ/status/1302547127013433346,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302543317612326913,1302543317612326913,1599385501000,2020-09-06,21:45:01,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Not comfortable heading back to the gym yet? Setting up a home weightlifting routine doesn’t need to be expensive or complicated complicated https://on.wsj.com/2Z98ri4 ,[],['https://on.wsj.com/2Z98ri4'],[],5,29,89,[],[],https://twitter.com/WSJ/status/1302543317612326913,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302539576054026240,1302539576054026240,1599384609000,2020-09-06,21:30:09,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Looking to up your money know-how? Check out our easy challenges for hard times. https://on.wsj.com/2ZbvtEU ,[],['https://on.wsj.com/2ZbvtEU'],[],2,8,17,[],[],https://twitter.com/WSJ/status/1302539576054026240,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302532057512509441,1302532057512509441,1599382817000,2020-09-06,21:00:17,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,“There was this one truck driver cheering me on.” What it’s like to run a road race alone. https://on.wsj.com/3lMBfGH ,[],['https://on.wsj.com/3lMBfGH'],[],4,17,54,[],[],https://twitter.com/WSJ/status/1302532057512509441,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302524472638005253,1302524472638005253,1599381008000,2020-09-06,20:30:08,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"The Pugdashians, a glamorous family of Pugs, have over 200,000 Instagram followers. They are also often used as bait by scammers. https://on.wsj.com/2F61ZRO ",[],['https://on.wsj.com/2F61ZRO'],[],9,24,94,[],[],https://twitter.com/WSJ/status/1302524472638005253,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302516923842863105,1302516923842863105,1599379208000,2020-09-06,20:00:08,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Despite a dropoff in subsidies, Asia’s investment in wind and solar power is expected to surpass fossil-fuel power in coming year https://on.wsj.com/35aRuYp ",[],['https://on.wsj.com/35aRuYp'],[],9,69,188,[],[],https://twitter.com/WSJ/status/1302516923842863105,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302509365044432896,1302509365044432896,1599377406000,2020-09-06,19:30:06,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"How the term ""dude"" continues to make inroads in the speech of newer generations https://on.wsj.com/321Jt67 ",[],['https://on.wsj.com/321Jt67'],[],12,22,104,[],[],https://twitter.com/WSJ/status/1302509365044432896,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302501805847388161,1302501805847388161,1599375604000,2020-09-06,19:00:04,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Foldable phones have so far flopped. Samsung hopes its new Galaxy Z Fold 2 reverses the industrywide sales slump. https://on.wsj.com/2GvEylx ,[],['https://on.wsj.com/2GvEylx'],[],20,23,56,[],[],https://twitter.com/WSJ/status/1302501805847388161,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302494269576486912,1302494269576486912,1599373807000,2020-09-06,18:30:07,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"A nationwide lockdown and fear of the pandemic has meant fewer Indians are visiting jewelry stores and holding weddings, which are the main sources of gold demand https://on.wsj.com/3jKYNK7 ",[],['https://on.wsj.com/3jKYNK7'],[],9,36,73,[],[],https://twitter.com/WSJ/status/1302494269576486912,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302486731451756544,1302486731451756544,1599372010000,2020-09-06,18:00:10,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Australia has fallen into a recession for the first time in nearly 30 years, but it could have been worse https://on.wsj.com/3lMRnI9 ",[],['https://on.wsj.com/3lMRnI9'],[],6,66,131,[],[],https://twitter.com/WSJ/status/1302486731451756544,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
